Date,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Caudal,Conductividad Eléctrica,Temperatura de la muestra,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Zinc total,Cobre total,Plomo total,Arsénico total,Cadmio total,Mercurio total,Hierro total,Cromo Total,Niquel total,Manganeso total,Potencial rédox
2003-05-25,0.8354838709677418,0.003075030750307503,3.9278550723865694e-08,0.14722222222222223,0.5179282868525896,0.5944099378881987,0.0003850050658561297,9.056569597850575e-06,0.027247956403269755,0.10769230769230768,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0,0.0,0.003805899143672693,0.0
2003-06-01,0.8107526881720429,0.003075030750307503,3.902168089926034e-08,0.14423611111111112,0.3904382470119522,0.6608695652173913,0.00041540020263424517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-08,0.8365591397849462,0.003075030750307503,3.8350214164765615e-08,0.17708333333333334,0.46215139442231074,0.6080745341614906,0.0004761904761904762,9.056569597850575e-06,0.03814713896457766,0.0846153846153846,0.375,0.0846153846153846,0.0,0.0,0.0015111111111111113,0.0,0.0,0.0,0.0
2003-06-15,0.8978494623655913,0.003075030750307503,3.39428687531157e-08,0.22546296296296298,0.5258964143426295,0.5167701863354037,0.0013677811550151977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-22,0.8569892473118279,0.004612546125461255,2.9395822208785674e-08,0.18981481481481483,0.35657370517928283,0.6788819875776396,0.0005268490374873354,9.056569597850575e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-29,0.896774193548387,0.003075030750307503,2.825568070658994e-08,0.21921296296296297,0.4342629482071713,0.6875776397515527,0.00045592705167173255,9.056569597850575e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-06,0.8978494623655913,0.0036900369003690036,2.821061582508023e-08,0.21597222222222223,0.49800796812749,0.6223602484472048,0.00041540020263424517,9.056569597850575e-06,0.006811989100817439,0.07692307692307693,0.375,0.061538461538461535,0.0,0.0,0.0006222222222222223,0.0,0.0,0.0,0.0
2003-07-13,0.8387096774193548,0.003075030750307503,2.676853961676942e-08,0.22291666666666668,0.3784860557768924,0.6844720496894409,0.0004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-20,0.9172043010752686,0.003075030750307503,1.7575303788788e-08,0.4041666666666667,0.4820717131474103,0.615527950310559,0.0004457953394123607,9.056569597850575e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-27,0.8720430107526881,0.003075030750307503,1.6133227580477194e-08,0.5064814814814815,0.5338645418326693,0.6236024844720496,0.0010536980749746708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-03,0.8161290322580644,0.006765067650676507,1.6885811101689395e-08,0.5048611111111111,0.4820717131474103,0.6229813664596272,0.00043566362715298886,9.056569597850575e-06,1.0,0.12307692307692307,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0
2003-08-10,0.8516129032258064,0.003075030750307503,1.563751388387035e-08,0.5069444444444444,0.46215139442231074,0.6664596273291925,0.0005471124620060791,9.056569597850575e-06,0.024523160762942777,0.11538461538461538,0.375,0.10769230769230768,0.0,0.0,0.0010666666666666667,0.0,0.0,0.0,0.0
2003-08-17,0.9236559139784946,0.003075030750307503,1.5511332215643156e-08,0.5902777777777778,0.6175298804780877,0.6664596273291925,0.0013576494427558258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-24,0.8645161290322579,0.003075030750307503,1.3968761321565685e-08,0.46111111111111114,0.48605577689243024,0.6440993788819874,0.0008004052684903749,9.056569597850575e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-31,0.8774193548387096,0.003075030750307503,1.622335734349662e-08,0.5733796296296296,0.597609561752988,0.6645962732919254,0.000557244174265451,0.0,0.0027247956403269754,0.07692307692307693,0.0,0.0,0.0,0.0,0.00011111111111111112,0.0,0.0,0.0,0.0
2003-09-07,0.9290322580645162,0.003075030750307503,1.4871410898205231e-08,0.6002314814814815,0.6294820717131474,0.6503105590062112,0.00060790273556231,9.056569597850575e-06,0.028610354223433245,0.07692307692307693,0.375,0.10769230769230768,0.0,0.0,0.0013333333333333333,0.0,0.0,0.003805899143672693,0.0
2003-09-14,0.9193548387096774,0.003075030750307503,1.3113880519326434e-08,0.607175925925926,0.6015936254980079,0.6832298136645962,0.0005167173252279636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-21,0.9516129032258064,0.004920049200492005,1.3226542723100716e-08,0.6599537037037037,0.7330677290836652,0.6857142857142856,0.0009118541033434651,9.056569597850575e-06,0.13079019073569484,0.07692307692307693,0.375,0.09230769230769231,0.6,0.00010175346661341568,0.0005333333333333334,0.045146726862302484,0.13333333333333333,0.0009514747859181732,0.0
2003-09-28,0.9258064516129031,0.003075030750307503,1.2730829026493874e-08,0.5474537037037037,0.697211155378486,0.6919254658385093,0.00041540020263424517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-05,0.9279569892473118,0.003075030750307503,1.247395920188851e-08,0.5224537037037037,0.796812749003984,0.7919254658385092,0.0006788247213779129,9.056569597850575e-06,0.012261580381471389,0.07692307692307693,0.375,0.13846153846153844,0.0,0.0,0.0005111111111111111,0.0,0.0,0.0,0.0
2003-10-12,0.8978494623655913,0.003075030750307503,1.215850503132052e-08,0.6386574074074074,0.6892430278884462,0.0,0.0005673758865248228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
